tags,location,isReservationRequired,arePetsPermitted,activities,amenities,doFeesApply,season,duration
"['Hot springs', 'Hot Springs National Park', 'water']",,false,true,"[{'id': '42FD78B9-2B90-4AA9-BC43-F10E9FEA8B5A', 'name': 'Hands-On'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['Ohio', 'Hopewell Culture National Historical Park', 'Indoor activities']",Mound City Group Visitor Center,false,false,"[{'id': '0C0D142F-06B5-4BE1-8B44-491B90F93DEB', 'name': 'Park Film'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",19 Minutes
"['Hot springs', 'Hot Springs National Park', 'Bathhouse Row', 'Bathhouse']",Bathhouse Row,true,false,"[{'id': '42FD78B9-2B90-4AA9-BC43-F10E9FEA8B5A', 'name': 'Hands-On'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",60 Minutes
"['travel itineraries', 'history', 'connecticut', 'travel amistad', 'Slavery', 'Freedom', 'new london', 'citizenship', 'Civil Rights', 'Abolitionists']",,false,false,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],true,[],
"['travel itineraries', 'history', 'connecticut', 'farmington', 'travel amistad', 'Slavery', 'Freedom', 'citizenship', 'Civil Rights']",,false,false,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],true,[],
"['travel itineraries', 'history', 'connecticut', 'new haven', 'travel amistad', 'Slavery', 'Freedom', 'citizenship', 'Civil Rights']",,false,false,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],true,[],
"['fossils', 'paleonotlogy', 'family activities', 'self-guided hike']",Petrified Forest Loop Trail,false,false,"[{'id': '45261C0A-00D8-4C27-A1F8-029F933A0D34', 'name': 'Front-Country Hiking'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",30-60 Minutes
[],,false,false,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],true,[],
"['fossils', 'family hike', 'accessible trail', 'interpretive trail']",Ponderosa Loop Trail,false,false,"[{'id': '45261C0A-00D8-4C27-A1F8-029F933A0D34', 'name': 'Front-Country Hiking'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",10-30 Minutes
"['fossils', 'geology', 'interpretive trail']",Geologic Trail,false,false,"[{'id': '45261C0A-00D8-4C27-A1F8-029F933A0D34', 'name': 'Front-Country Hiking'}]",[],true,[],30-60 Minutes
"['bird habitat', 'bird hike', 'birding', 'birding 101']",Timucuan Preserve Headquarters,false,true,"[{'id': '5A2C91D1-50EC-4B24-8BED-A2E11A1892DF', 'name': 'Birdwatching'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",10-90 Minutes
"['Cochran Shoals unit', 'Palisades unit', 'Mountain Biking', 'Sope Creek entrance', 'Paces Mill entrance', 'multi-use trails']",,false,true,"[{'id': '7CE6E935-F839-4FEC-A63E-052B1DEF39D2', 'name': 'Biking'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",
"['Big Bend National Park', 'backcountry road', '4X4', 'camping', 'Scenic Drive']",,false,true,"[{'id': '0B4A5320-216D-451A-9990-626E1D5ACE28', 'name': 'Scenic Driving'}]",[],false,"['Winter', 'Spring', 'Fall']",
"['picnic', 'play', 'Fort Vancouver NHS', 'Outdoor activities', 'playground']",The Fort Vancouver NHS Playground,false,true,"[{'id': '7779241F-A70B-49BC-86F0-829AE332C708', 'name': 'Playground'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['Living History', 'Costumed interpreters']",Fort Scott National Historic Site,false,true,"[{'id': 'B204DE60-5A24-43DD-8902-C81625A09A74', 'name': 'Living History'}]",[],false,['Summer'],15-120 Minutes
[],,false,false,"[{'id': '43800AD1-D439-40F3-AAB3-9FB651FE45BB', 'name': 'Gift Shop and Souvenirs'}]",[],false,[],
[],,false,false,"[{'id': 'DF4A35E0-7983-4A3E-BC47-F37B872B0F25', 'name': 'Junior Ranger Program'}]",[],false,[],
"['Washita Battlefield', 'Junior Ranger', 'indian wars', 'US Army', 'cavalry', 'Custer', 'Cheyenne', 'black kettle']",,false,false,"[{'id': 'DF4A35E0-7983-4A3E-BC47-F37B872B0F25', 'name': 'Junior Ranger Program'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",30-90 Minutes
['birding'],,false,true,"[{'id': '5A2C91D1-50EC-4B24-8BED-A2E11A1892DF', 'name': 'Birdwatching'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",
['snowshoeing'],,true,false,"[{'id': '01D717BC-18BB-4FE4-95BA-6B13AD702038', 'name': 'Snowshoeing'}]",[],true,['Winter'],
['colonial national historical park'],Main Street of Yorktown,false,true,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",30-120 Minutes
"['battlefield', 'Battlefield tour', 'Battlefield Markers', 'battlefield guides', 'Revolutionary War', 'yorktown battlefield', 'George Washington', 'cornwallis', 'colonial national historical park']",The Yorktown Battlefield Auto Tour (Red Route),false,true,"[{'id': 'C7D5A145-F8EB-4C37-9E92-2F6C6206B196', 'name': 'Self-Guided Tours - Auto'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",30-120 Minutes
"['yorktown battlefield', 'Revolutionary War Encampments', 'Revolutionary War', 'George Washington', 'colonial national historical park']",The Yorktown Battlefield Auto Tour (Yellow Route),false,true,"[{'id': 'C7D5A145-F8EB-4C37-9E92-2F6C6206B196', 'name': 'Self-Guided Tours - Auto'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",30-120 Minutes
['Museum'],Visitor Center,false,false,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",15-60 Minutes
[],,false,false,"[{'id': '4D224BCA-C127-408B-AC75-A51563C42411', 'name': 'Paddling'}]",[],false,[],
"['Civil War', 'fort']",Fort Point National Historic Site,false,false,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-2 Hours
[],Yosemite Valley,false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",30-60 Minutes
"['American Indian', 'water trail', 'Paddling', 'John Smith Chesapeake National Historic Trail']",,false,true,"[{'id': '4D224BCA-C127-408B-AC75-A51563C42411', 'name': 'Paddling'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['history', 'indigenous history', 'missions', 'Spanish']",Visitor Center at Mission San Jose,false,false,"[{'id': 'CE84DEFA-D692-4165-96DF-D5FF56002E2F', 'name': 'Theater'}]",[],false,[],0-23 Minutes
"['hiking', 'Shenandoah National Park']",North District (Mile 19.4),false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",8-9 Hours
[],Yosemite Valley,false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",30-60 Minutes
[],Yosemite Village,false,false,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",10-60 Minutes
"['hiking', 'waterfall', 'Shenandoah National Park']",Central District (Mile 51.2),false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",4-5 Hours
"['bird', 'birdwatching', 'birding', 'Fort Vancouver NHS', 'Outdoor activities']",The grounds of Fort Vancouver National Historic Site,false,false,"[{'id': '5A2C91D1-50EC-4B24-8BED-A2E11A1892DF', 'name': 'Birdwatching'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['trail of tears national historic trail', 'trail of tears', 'Natchez Trace', 'natchez trace parkway', 'Alabama', 'Alabama History', 'Tennessee', 'Tennessee History', 'American Indian', 'American Indian Removal', 'Forced Removal', 'Trail of Tears Trail', 'historic sites']",Natchez Trace Parkway in Alabama and Tennessee,false,true,"[{'id': 'C7D5A145-F8EB-4C37-9E92-2F6C6206B196', 'name': 'Self-Guided Tours - Auto'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",0-3 Hours
"['American Indian', 'colonial America', 'Colonial Chesapeake', 'Native American', 'Pocahontas', 'powhatan']",,false,true,"[{'id': 'B204DE60-5A24-43DD-8902-C81625A09A74', 'name': 'Living History'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",
"['wildlife', 'monarch butterfly', 'Butterflies', 'monarch migration', 'scenic view']",Cherry Cove Overlook at Parkway Milepost 417,false,true,"[{'id': '0B685688-3405-4E2A-ABBA-E3069492EC50', 'name': 'Wildlife Watching'}]",[],false,['Fall'],5-120 Minutes
"['American Indian', 'capital cities', 'capital', 'museums', 'tour']",,false,true,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['Keet Seel', 'cliff dwelling']",Keet Seel,true,false,"[{'id': '7C37B79B-D02D-49EB-9020-3DB8299B748A', 'name': 'Backcountry Hiking'}]",[],false,['Summer'],
"['music', 'Appalachian culture', 'Bluegrass music', 'old time music', 'traditional music', 'luthier']",Blue Ridge Music Center at Parkway Milepost 213,true,true,"[{'id': 'C0FFC3D5-0E74-4B6F-B69D-6F95B78906CE', 'name': 'Live Music'}]",[],true,"['Summer', 'Fall']",30-180 Minutes
"['Samuel Colt', 'Elizabeth Hart Colt', 'Connecticut history', 'Edward Tuckerman Potter', 'church', 'architecture']",,false,true,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1 Hour
"['Samuel Colt', 'Industry', 'Elizabeth Hart Colt', 'Connecticut history']",,false,true,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",30 Minutes
['rim trail'],Sunset Point,false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",1-6 Hours
"['Valley of Ten Thousand Smokes', 'Katmai National Park and Preserve', 'ranger guided', 'hiking', 'tour', 'bus tour', 'volcano']",,true,false,"[{'id': 'B33DC9B6-0B7D-4322-BAD7-A13A34C584A3', 'name': 'Guided Tours'}]",[],true,"['Summer', 'Fall']",7 Hours
"['Katmai', 'Junior Ranger', 'Junior Ranger Program', 'Katmai National Park and Preserve', 'Education', 'family activities', 'youth activities']",,false,false,"[{'id': 'DF4A35E0-7983-4A3E-BC47-F37B872B0F25', 'name': 'Junior Ranger Program'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",30-90 Minutes
"['Missouri', 'midwest national parks', 'MWR', 'Civil War', 'Trans-Mississippi Theater', 'battlefield medicine', 'historic weapons', 'Historic Weapons Demonstrations', 'General Nathaniel Lyon', 'medal of honor', 'General Benjamin McCulloch', 'General Sterling Price', 'Colonel Franz Sigel', 'Battle of Oak Hills', 'Battlefields', 'Heartland Inventory And Monitoring Network', 'historic house', 'historic farms', 'stone building', 'historic bridge', 'truss bridge', 'cannon', 'artillery demonstrations']",Wilson's Creek National Battlefield Tour Road,false,true,"[{'id': '0B4A5320-216D-451A-9990-626E1D5ACE28', 'name': 'Scenic Driving'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",15-120 Minutes
"['birdwatching', 'Shenandoah National Park']",,false,true,"[{'id': '5A2C91D1-50EC-4B24-8BED-A2E11A1892DF', 'name': 'Birdwatching'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['OZAR', 'NPS Mobile App']",,false,true,"[{'id': '4D224BCA-C127-408B-AC75-A51563C42411', 'name': 'Paddling'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['Dumpling Mountain', 'scenic overlook', 'hiking', 'Katmai National Park and Preserve']",,false,false,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Spring', 'Summer', 'Fall']",
"['Sutro Baths', 'lands end', 'Adolph Sutro', 'GGNRA', 'sutro heights park']",Sutro Bath Ruins,false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-3 Hours
"['Muir Woods', 'GGNRA', 'trail', 'hiking']",Muir Woods Main Trail,false,false,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",1-2 Hours
"['OZAR', 'NPS Mobile App']",,false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['OZAR', 'NPS Mobile App']",,false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['OZAR', 'NPS Mobile App']",,false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['OZAR', 'NPS Mobile App']",,false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
[],National Museum of Immigration,true,false,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",90 Minutes
[],National Museum of Immigration,true,true,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],true,[],
"['hiking', 'trail', 'track trail', 'forested trail', 'families']","Blue Ridge Parkway Visitor Center, Milepost 384",false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",60-90 Minutes
"['Appalachian culture', 'forest', 'meadow', 'hike', 'track trail', 'family activity', 'Family Friendly']",Blue Ridge Music Center at Blue Ridge Parkway Milepost 213,false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",60-90 Minutes
"['river', 'power plant', 'hike', 'railroad', 'scenic overlook', 'forested trail']",Roanoke River Overlook at Blue Ridge Parkway Milepost 114.9,false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",20-60 Minutes
"['Pets', 'dogs', 'wilderness', 'Death Valley National Park', 'hiking']",,false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],true,"['Winter', 'Spring', 'Fall']",
"['Coronado', 'Arizona', 'visitor center']",Visitor Center,false,false,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",10-25 Minutes
['Junior Ranger'],,false,true,"[{'id': 'DF4A35E0-7983-4A3E-BC47-F37B872B0F25', 'name': 'Junior Ranger Program'}]",[],false,[],30-60 Minutes
"['mountains', 'scenic drives', 'sunrise']",Blue Ridge Parkway Milepost 95.2,false,true,"[{'id': '0B4A5320-216D-451A-9990-626E1D5ACE28', 'name': 'Scenic Driving'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['Coronado', 'Arizona', 'birding']",Multiple Locations,false,true,"[{'id': '5A2C91D1-50EC-4B24-8BED-A2E11A1892DF', 'name': 'Birdwatching'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",15-120 Minutes
"['geotrail', 'GeoTour', 'geocache']",,false,true,"[{'id': 'CA3641A0-FADC-497F-B036-3FE426D0DDCC', 'name': 'Geocaching'}]",[],false,[],
['OZAR'],,false,false,"[{'id': '0307955A-B65C-4CE4-A780-EB36BAAADF0B', 'name': 'Horse Trekking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
['OZAR'],,false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
['OZAR'],,false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
['OZAR'],,false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
['OZAR'],,false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
['OZAR'],,false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
['OZAR'],welch spring,false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
['OZAR'],,false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
['OZAR'],,false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['OZAR', 'NPS Mobile App']",,false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['OZAR', 'NPS Mobile App']",,false,true,"[{'id': '4D224BCA-C127-408B-AC75-A51563C42411', 'name': 'Paddling'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
['OZAR'],,false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
[],,false,false,"[{'id': '45261C0A-00D8-4C27-A1F8-029F933A0D34', 'name': 'Front-Country Hiking'}]",[],false,"['Winter', 'Fall']",30-60 Minutes
"['Coronado', 'Arizona', 'hiking', 'cave']",,false,false,"[{'id': 'BA316D0F-92AE-4E00-8C80-DBD605DC58C3', 'name': 'Caving'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-2 Hours
"['Katmai National Park and Preserve', 'ranger program', 'Brown Bears', 'bearcam', 'explore.org', 'live chat']",,false,true,"[{'id': '0B685688-3405-4E2A-ABBA-E3069492EC50', 'name': 'Wildlife Watching'}]",[],false,"['Summer', 'Fall']",
"['Haleakala National Park', 'bookstore', 'SOUVENIRS', 'Gift Shop']",,false,false,"[{'id': '43800AD1-D439-40F3-AAB3-9FB651FE45BB', 'name': 'Gift Shop and Souvenirs'}]",[],false,[],
"['Death Valley National Park', 'Mountain Biking']",,false,true,"[{'id': '7CE6E935-F839-4FEC-A63E-052B1DEF39D2', 'name': 'Biking'}]",[],true,"['Winter', 'Spring', 'Fall']",
[],National Museum of Immigration,true,false,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",5-30 Minutes
"['aviation', 'aviation history', 'Aviation Places', 'aviation firsts', 'Army Air Corps', 'Museum', 'Museum Exhibit', 'museum exhibits', 'history', 'world war I', 'WWI', 'Fort Vancouver NHS', 'Indoor activities']",Pearson Air Museum,false,false,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",30-60 Minutes
"['Statue of Liberty', 'audio tour', 'Self-guided Tour']",Liberty Island,false,false,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",30-45 Minutes
"['world war I', 'World War I Industrial History', 'Fort Vancouver NHS', 'self guided tours', 'walking', 'trail', 'Outdoor activities']",,false,true,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",20-40 Minutes
"['baltimore', 'maryland', 'travel baltimore', 'National Register of Historic Places', 'history', 'heritage', 'Star-Spangled Banner', 'Star-Spangled Banner Flag', 'Mary Pickersgill', 'war of 1812']",,false,false,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],true,[],1-3 Hours
"['baltimore', 'maryland', 'travel baltimore', 'National Register of Historic Places', 'history', 'heritage', 'heritage area', 'Heritage Areas', 'Baltimore National Heiritage Area', 'Baltimore National Heritage area']",Baltimore,false,true,"[{'id': '09DF0950-D319-4557-A57E-04CD2F63FF42', 'name': 'Arts and Culture'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-2 Days
"['baltimore', 'maryland', 'travel baltimore', 'National Register of Historic Places', 'history', 'heritage', 'steam tug']",,false,false,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],true,[],1-3 Hours
"['baltimore', 'maryland', 'travel baltimore', 'National Register of Historic Places', 'history', 'heritage', 'slave trade', 'Civil War']",,false,false,"[{'id': 'B33DC9B6-0B7D-4322-BAD7-A13A34C584A3', 'name': 'Guided Tours'}]",[],true,[],1-3 Hours
"['john muir', 'Strentzel', 'gravesite', 'Martinez', 'California']",,true,true,"[{'id': 'B33DC9B6-0B7D-4322-BAD7-A13A34C584A3', 'name': 'Guided Tours'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",30-30 Minutes
"['Redwoods', 'Redwood National and State Parks', 'Bald Hills', 'Roads']",,false,true,"[{'id': '0B4A5320-216D-451A-9990-626E1D5ACE28', 'name': 'Scenic Driving'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",2-6 Hours
